Date,Tweet,User,Location,Belief,Keywords_used 
11/13/2020,myFPLstrategy wizFPL CapkinFPL One Football says Salah has gotten COVID 19 Ward Prowse is injured I have already used my FT I want Chiwell and Rodriguez 8 what should I do help,b'BOMALALA',"b'Georgia, USA'",.,keywords
11/13/2020,Retweet More Americans killed by Covid 19 than anything else and still counting Please wear your mask social distance wash your hands and avoid large gathering thanksmmpadellan thomaskaine5 HKrassenstein donwinslow ProjectLincoln glennkirschner2 kylegriffin1,b'Evelyn69049833',"b'Atlanta, GA'",.,keywords
11/13/2020,I love GreysABC This show is so important to me and BRO They were on point in showing how COVID19 had impacted the states in the best way a tv series could,b'_ashleytatianaa',"b'Queens, NY'",.,keywords
11/13/2020,riteaid DO YOUR PART TO PROTECT YOUR STORE STAFF AND OTHER CUSTOMERS BY ENFORCING NO MASK THEN NO ENTRANCE TO STORE Do Your Part to Slow COVID19 in MarionCounty SalemOregon,b'BrandenbergerLo',"b'Salem, OR'",.,keywords
11/13/2020,DaveBoucher1 jonathanoosting Matt Stafford had COVID19 even Nick Saban had COVID Is there a point here Were wearing masks and staying apartand that isnt working whatsoever,b'joeUM77',b'',.,keywords
11/13/2020,GeorgeTakei And youll also avoid COVID19 and bringing it home to your families,b'SueFliess',"b'Ashburn, Virginia'",.,keywords
11/13/2020,s7evendaysageek StevenStaples81 50 more,b'QuadFatherMft',"b'Chico, California'",.,keywords
11/13/2020,Science brains activateI hypothesize that a test specifically for covid 19Doesnt actually existAnd even bacteria can generate a positive testThe only way to know scope it,b'Xxoax',"b'in the wild, Wisconsin'",.,keywords
11/13/2020,United Health Center and their amazing staff are ready to assist you now at Jameson Stadium PCollegePirates from Noon to 3pm for FREE COVID19 DriveUp TestingGetTested TCHHSA UHC cityporterville TulareCoHHSA portervillecoc gopcpirates,b'PortervillePrez',"b'Porterville, CA'",.,keywords
11/13/2020,BREAKING Governor Northam has announced new statewide COVID19 measures Restrictions include inperson gatherings limited to 25 individuals indoor or outdoor expanded face mask requirements onsite alcohol curfew and other measures linked below,b'VAChamber',b'Virginia',.,keywords
11/13/2020,Fifteen FBS games have already been canceledpostponed this week The nation is seeing record highs in COVID19 cases and hospitalizations The sports fan in me hopes Im wrong but its hard not to think things only get bumpier the rest of the way Just enjoying the I get,b'_ZachShaw',"b'Ann Arbor, MI'",.,keywords
11/13/2020,242200 Americans Died to Covid19 And we still aint got no money Something is really not Adding the fuck up RIP to them sincerely But are we really this Stupid,b'MrRozeGold',b'Jersey City & NYC',.,keywords
11/13/2020,Yes The testing is flawed and purposely being used to generate new cases and fear These spikes are driving the Draconiancommunist policies Mostly false positives because of very high cycles convincing healthy people they are sick It must stop,b'matthewloop',b'Atlanta GA',.,keywords
11/13/2020,Disaster fatigue is real and we know yall have been incredibly strong this year As case counts rise again make sure youre taking care of your body AND mind Our friends over at MusiCNOLALIVE have a list of resources available here,b'CultureAidNOLA',b'',.,keywords
11/13/2020,Stay healthy Had a co worker as me to look up how many have died from cancer and compare that somehow to covid 19 Like you can get cancer the same way OMG I work with some GENIUSES COVIDIOTS Covid19 Notthesame StayHealthy,b'FSIIIMUSIC',"b'Indianapolis, IN'",.,keywords
11/13/2020,Jon Gruden said he spoke to Cory Littleton yesterday He said he feels fine Littleton is on the reserveCOVID19 list and wont play for the Raiders Sunday,b'tashanreed',"b'Las Vegas, NV'",.,keywords
11/13/2020,Is there a tool that estimates the risk of patients getting COVID19 in medical and dental offices Routine doctor visits outpatient surgery etc Thanks,b'lukedones',b'Sierra de Luquillo',.,keywords
11/13/2020,I bought this rock from Lisa that keeps tigers away but a tiger showed up anyway Maybe I can buy three more rocks and itll go away,b'sendmehome',b'SE PDX',.,keywords
11/13/2020,On the heels of Nevada seeing the highest single day of reported COVID19 cases and California Oregon and Washington issuing travel advisories New Mexico announces theyre shutting down nonessential businesses for 2 weeks coronavirus,b'mickakers',"b'Las Vegas,NV'",.,keywords
11/13/2020,That is not his plan at this point I am ok with Biden and his team taking direct action to protect the American people from the direct and indirect trauma of COVID19 Really addressing this nightmare will be a breath of fresh air,b'OuidaBrown7',"b'Texas, USA'",.,keywords
11/13/2020,joshteeter01 From what he said the other day if the hospitals end up with no room remaining and COVID19 continues to skyrocket hell do a 28 day shutdown if necessary So its a possibility at this point,b'Coltone2k',"b'Hot Springs, AR'",.,keywords
11/13/2020,RollingPodium cnnbrk And didnt he blatantly mock Biden for talking about COVID19 Lolhes such a hypocrite,b'nancynortheast',"b'Northeast, USA'",.,keywords
11/13/2020,After Oregon had 1122 confirmed cases of COVID19 yesterday OregonGovBrown is putting stricter measures in place from Nov 18 Dec 2 Read these carefully They include a travel advisory closing gyms and more limitations for restaurants,b'AmandaArdenNews',"b'Portland, OR'",.,keywords
11/13/2020,From Dr Philip Brown North Oconee principalOut of an abundance of caution tonights North Oconee football game vs Jefferson has been canceled The NOHS team currently has one positive COVID19 case and several associated quarantines,b'MarkAlewineWSB',"b'Oconee County, Georgia, USA'",.,keywords
11/13/2020,From the desk of Supervisor Matt SlaterI will be giving another COVID19 update today at 4pm with Westchester County Executive George Latimer This will be cabelcast on Optimum Channel 20 Fios Channel 33 the Towns website and Facebook Page,b'TownofYorktown',"b'Yorktown, NY'",.,keywords
11/13/2020,NEW gtgtgt Connecticuts COVID19 test positivity rate jumped to 64 on Friday according to Gov Ned Lamont That is up from Thursdays infection rate of 47 and back up in the range where it was on Tuesday which was 67 NBCConnecticut NBCCT,b'DanCorcoranTV',"b'West Hartford, CT'",.,keywords
11/13/2020,SIEDC Knights in White Satin Steve Korkowski Sweetbrook Nursery and Garden CenterSteve Korkowski is a local business owner EMT and COVID19 survivor Read more about Steves journey by subscribing to the SIEDC email blast newsletter at,b'SIEDC',"b'900 South Avenue, Suite 402'",.,keywords
11/13/2020,Wearing a mask everywhere has been a real come up for myself and the rest of team ugly man wearamask wearyourmask teamuglyman covid19 St Clair Square,b'InkdFlx',b'St. Louis',.,keywords
11/13/2020,Frustrated I even have to ask this but tips for getting people to take COVID19 and mask wearing seriously,b'benthal',"b'New York, NY'",.,keywords
11/13/2020,The ASU Ram Bands concert recordings rehearsals and other activities are shuttered in response to spike in San Angelo COVID19 casesstudentjournalism Covid19 band,b'ASURamPage',"b'San Angelo, TX'",.,keywords
11/13/2020,Everyday for the next week we will publish articles written by representatives from our local Education community They will offer their views on how they and their colleagues are managing the Covid19 Pandemic and their thoughts on the futureStories,b'MoValleyGenesis',"b'Mohawk Valley, NY'",.,keywords
11/13/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 Nfana Ibaga by 2face Idibia from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/13/2020,ReverendWarnock Your opponent is playing dirty So you will have to play dirtier You must drive home this massage You arent for defunding the Police And you are for the ACA Bring up COVID19 responses,b'Jump82c',"b'Henderson, KY'",.,keywords
11/13/2020,Trump will be giving a presser later today I am sure he will take credit for the COVID19 vaccine And I bet he wont say anything about the poor souls who have lost their lives to COVID19 Nor even acknowledge how COVID19 numbers have spiked 68 days and counting,b'sfsportsfan01',"b'San Francisco, CA'",.,keywords
11/13/2020,KamalaHarris JoeBiden My aunt died in May of Covid19She was in s nursing home The last time I was allowed to see here I went 34 days a weekwas February before they shut their doors to outside visitorsI truly think she died as much of a broken heart as Covid19 and I cant hardly live with it,b'sharannie63',"b'Louisville, kentucky'",.,keywords
11/13/2020,DNC Congratulations on a great election Hopefully trump will get out of the way and allow Biden to start saving our nation from Covid19 I know that I dont have to tell you that you must do everything legally possible to insure victory on the GA runoffs No roadblocks ahead,b'Mark00633083',b'',.,keywords
11/13/2020,This half ass approach 50 capacity is just not going to work you need to shut down completely and enforce it applies everywhereIndianas daily COVID19 deaths near peak set in April surge Gary mayor clamps down on bars restaurants and churches,b'chicagomotives',"b'Chicago, IL'",.,keywords
11/13/2020,elonmusk if you had 2 positive tests Id assume you have covid19 Rest up and get well soon It will be interesting to see your pcr results Looks like 3 risk of a false positive,b'DvsBlack',"b'New Albany, OH'",.,keywords
11/13/2020,bwk1992 oswhyteknits kerstynleigh ginovigilante ressjosati Im not ready to make a firm judgment on long term effects which we have little data on associated with the likes of covid19 a virus with properties weve literally never seen Ill wait for hard data in the future rather than bug out over rare cases and projections,b'GmOGara',b'',.,keywords
11/13/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 Fine Wine amp Hennessy by Afro B Slim Jxmmi from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/13/2020,For a full list of measures were taking please visit our website Stay safe and beautiful CharlesIfergan Chicago Oakbrook Deerfield salon hairsalon salonchicago,b'charlesifergan',"b'Chicago, IL'",.,keywords
11/13/2020,Trump has spent about a year knowing about COVID19 and doing nothing short of lyingOver 240000 are dead because of himHes a disgrace to humankind,b'democraticbear',"b'Lake Worth Beach, FL'",.,keywords
11/13/2020,ParisJasonLopez Im good Never felt better Actually im feeling more confident and better knowing Covid 19 its Doing what it was created to do Give me a bunch of bodies with blood all over it or not and Im a happy camper THE MORE THEY HOLD THE BETTER THEY FEEL IT,b'ParisJasonLopez',"b'Poughkeepsie, NY'",.,keywords
11/13/2020,DJuSAYbFLOW Its out and not okay at all like omg this shit has no words at all oh wtf ewww omg I cant I cant at all this is just so illegal wtf this shit is more infectious than COVID 19 wtf bro banana man calm down that intro made my mom fall downstairs,b'yungdaggerteeth',b'Hell',.,keywords
11/13/2020,Fuccing bastard Fauci who despises RealDonaldTrump and his 75M Supporters will rue the day he went behind the backs of all Americans and sabotaged OperationWarpSpeed efforts to release of COVID19 Vaccine In2020,b'brenner_colleen',"b'Yuma, AZ'",.,keywords
11/13/2020,Arkansas we have a horrifying number of new COVID19 cases today 2312 Please Wash your hands Wear your mask Watch your distance And hold your elected officials accountable to lead bravely selflessly and intently through this crisisSpanishMarshallese below,b'meganforAR',"b'Springdale, AR'",.,keywords
11/13/2020,Check in with Texas alltime winningest coach CalallenCats Phil Danaher and see what he has to say about the state of the states No 3 teamThe Maroon amp White were unexpectedly idle this week after La Grulla exited the playoffs due to COVID19,b'361HSblast',"b'Corpus Christi, TX'",.,keywords
11/13/2020,Trump should have to personally pay for their treatment and the ones that are not infected should quit More than 130 Secret Service officers are isolating due to Covid19 outbreak report says,b'TaoDaoMan',b'The Cosmos',.,keywords
11/13/2020,What this lawless president and his 72 million supporters are doing from COVID19 to voter suppression mass incarceration caging of children fighting Obamacare police brutality and murder of Black people in essence is cutting off their nose to spite their face Pathetic,b'RevJohnHMoore1',b'United States',.,keywords
11/13/2020,Our most current COVID19 Business amp Information newsletter is available featuring information the State of Ohio as well as available state and local relief programs with funds still available for small businesses,b'CountyPort',b'Wilmington',.,keywords
11/13/2020,Anyone freaking out when they get a slight runny noise and think the worst with Covid19 going on,b'AustinAncell',"b'whittier, CA'",.,keywords
11/13/2020,UPDATE A MS Coast holiday tradition is on its way The Mississippi Coast Coliseum will hold ice skating this year starting Nov 19thStaff and guest will follow COVID19 guidelines WLOX,b'news_fuentes',"b'New Orleans, Louisiana'",.,keywords
11/13/2020,Actually he tested both positive and negative for Covid19,b'CraigElimeliah',"b'New York, NY'",.,keywords
11/13/2020,Anitalynn68 sheeshkabob DonaldJTrumpJr BreitbartNews If you read the box your mask comes in it says plainly that it does not protect against the spread of Covid19 and if the masks work why is the virus so widespread you should use your head for more than a hat rack,b'jenearnhart',b'\xe1\x8e\xa6m\xe1\x8f\xab\xe1\x8f\xa6\xe1\x8e\xb2\xe1\x8f\x81\xe1\x8e\xb6 \xe1\x8e\xa6\xe1\x8f\x8b\xe1\x8f\xa3\xe1\x8e\xbf\xe1\x8e\xb2\xe1\x8f\xab\xe1\x8f\x81',.,keywords
11/13/2020,Local officials will provide a community briefing on COVID19 Nov 13 at 3 pm The briefing will be live streamed via and broadcast on Spectrum 992 Mediacim 80 CenturyLink 96 and via local media View more at,b'CoMoGov',"b'Columbia, Missouri'",.,keywords
11/13/2020,Nurses are at the sharp end of COVID19 They need to be part of the conversation and at the table Please join me in signing this petition DonnaHowardTX LaurenUnderwood NursesMakeTheDifference,b'ClaudiaPerez_RN',b'Austin TX',.,keywords
11/13/2020,timmybob22 AndyOstroy Dude he lost accept it and move on Just like Covid19 would disappear right after the election the fraud accusations are made up,b'Geomack62',"b'New Smyrna Beach, FL'",.,keywords
11/13/2020,The COVID19 pandemic provides an opportunity to rework our government our public health and medical systems our workplaces our criminal justice systems and our communities with a centering foundation of health equity for African American people Read more in our commentary,b'chriswheldon',"b'Philadelphia, PA'",.,keywords
11/13/2020,This man hates America so much for never popularly electing him that he will make it his goal to spread Covid19 which will make it harder for us to move beyond this pandemic He is truly vile and an absolute asshole,b'ItsMeJonRamos',"b'Orange County/Bay Area, CA'",.,keywords
11/13/2020,Dear Mr President Why are you not doing anything about the Covid 19 Youre still President and need to do your job Pleading American for a stimulus check FAST to get through the holidays Turkey and Christmas is not cheap Stimuluscheck realDonaldTrump HELPNOW Broken,b'Paulammc',b'Everywhere',.,keywords
11/13/2020,427 pm Nov 12 2020The state Department of Health DOH reported 3345 new COVID19 cases as of Wednesday and 25 new deathsIn King County the states most populous 976 new cases were reportedNicole Brodeur,b'DancesWithRain',"b'\xf0\x9f\x93\x8dSeattle, WA - Pluviophile\xf0\x9f\x92\xa7'",.,keywords
11/13/2020,realDonaldTrump You lost step down gracefully Also here is your daily reminder thatCOVID19 didnt go away in 15 days in the hear of summer the 4th of November etc and it is in fact getting worse,b'opivali',"b'Virginia Beach, USA'",.,keywords
11/13/2020,Has Covid19 forced you to wear a mask and glasses at the same time If so you may be entitled to condensation Need windshield wipers on my glassesOlivieroismyhero funnyfriday covidlife hussle,b'HandsumHussle',b'',.,keywords
11/13/2020,chicagosmayor Unless of course you anti trump Covid19 will not get to you And if Biden will make it into office the virus is not a problem anymore DemsLibs,b'Lm29Mike',"b'San Bernardino, CA'",.,keywords
11/13/2020,Costco is now requiring all shoppers amp employees to wear a face mask or face shield while in its storesIf a shopper has a medical condition that prevents them from wearing a mask they must now wear a face shield while inside the store Elise Takahama,b'DancesWithRain',"b'\xf0\x9f\x93\x8dSeattle, WA - Pluviophile\xf0\x9f\x92\xa7'",.,keywords
11/13/2020,This is chaos COVID 19 spreading new school closures suicide rates are up and we are STILL arguing about the elections,b'lalibrigido',"b'Brooklyn, NY'",.,keywords
11/13/2020,ClayTravis Clay if you are still under the sadly mistaken belief that COVID19 is no worse than the seasonal flu then you have lost touch with reality and probably need psychiatric treatment,b'MikeCrowder19',b'',.,keywords
11/13/2020,silverphoenix statesman 1000 people hospitalized with COVID19 more than some states Meanwhile 154 bodies reportedly remain in the control of the countys medical examiner due to the surge in deaths and new cases I wont argue different levels of compassion than I have IMO its real bad,b'JonathonO10',b'',.,keywords
11/13/2020,This IS ManslaughterOpinions Trump and Republicans are making the coming covid19 nightmare worse,b'alex04300184',"b'Daytona Beach Shores, FL'",.,keywords
11/13/2020,The most precious resource the US healthcare system has in the struggle against COVID19 isnt some miracle drug Its the expertise of its healthcare workersand they are exhausted Jessi Gold MD,b'lassiter_wes',"b'North Carolina, USA'",.,keywords
11/13/2020,The Tetons split a pair of games at Jamestown earlier in the year winning 41 and losing 42 Unfortunately due to the Governors recommendations the Department of Health and the continual rise in Covid19 cases in our area we will NOT be allowing any fans at the games,b'TetonHockey',"b'Williston, ND'",.,keywords
11/13/2020,us please take some money from police and use it to fund community services kids are going hungry teachers dont have suplies or PPE and people are dying of covid19TallyPD we need new killstreaks,b'_jackdasilva',"b'Brooklyn, NY'",.,keywords
11/13/2020,Want to work at Kelly Services Were hiring in Bethesda MD Click the link in our bio for details on this job and more Scientific Program Analyst COVID19 Initiatives NIH Bethesda MD KellyJobs KellyServices,b'tmj_VAA_pharm',"b'Arlington, VA'",.,keywords
11/13/2020,Dear JoeBiden KamalaHarris Transition46 nurses alongside of doctors respiratory therapists and countless other health professions have been and still are key players in the COVID pandemic 14,b'trey0nce',"b'Orlando, FL'",.,keywords
11/13/2020,Acosta Im not going to listen to the List in Chief about anything Covid19 related Hes just going to LIE like he always does and try to take credit for the vaccine,b'highrise6',b'',.,keywords
11/13/2020,Those of you that are left after the COVID19 pandemic is controlled in the US of A if it ever is should petition The Hague to try the Republican Party for the death of X number of US citizens and others and crimes against humanity,b'alandprice',"b'Arkansas, USA'",.,keywords
11/13/2020,Herm Edwards following the news that he tested positive for Covid19 First I want to say that Lia the girls and I are fine and I will be back quicker than you can say Forks Up12Sports,b'ChierstinSusel',b'',.,keywords
11/13/2020,MayorOfLA Thank you for sure everybody in LA county How to do the test And thank you for being a great Mayor of LA And you show us how we should wear a mask you are a great person to show people youre doing something to help us and thats what we need I COVID19 You are great leader,b'liz08rosie06',b'',.,keywords
11/13/2020,There is still a critical need for blood donations within the American Red Cross I donated Tuesday and just got back my COVID19 antibody test it is negative Donate and save a life,b'itskathrynyoung',"b'Charlottesville, VA'",.,keywords
11/13/2020,CA COVID19 Update California Oregon and Washington have issued travel advisories to prevent further spread of COVID19More info at Ventura County California,b'long_km',"b'Camarillo, CA'",.,keywords
11/13/2020,lisahagan101 Is it called shuting down the country or is it called following scientists reccomendation for a plan to halt the spread of Covid19 and save lives Id advise we change the rhetoric,b'jcorycma',b'',.,keywords
11/13/2020,Brian Flores said Christian Wilkins and Kyle Van Noy will be unavailable Sunday vs the Chargers as they are on covid19reserve listMatt Breida will be questionable,b'CameronWolfe',"b'Miami, FL'",.,keywords
11/13/2020,Girl shut the fuck up Personal responsibility was designed to shift the blame to working class people so that we dont focus on the failures and fuckups of upper government Hold the institution accountable for devising an abysmal COVID19 response,b'stfujhay',b'',.,keywords
11/13/2020,And to think that moron went to medical schoolRandPaul is a very dangerous human being,b'mowokyboy',b'Milwaukee',.,keywords
11/13/2020,The most egregious is preventing elderly care facilities from doing COVID19 testing forcing them to take COVID19 patients and preventing the use of some antiviral drugs on COVID19 patients This amounts to homicide by the Governors and those assisting him in these murder,b'jwcamery',"b'Mililani, HI'",.,keywords
11/13/2020,I was hoping that I wouldnt have to make this tweet since the pandemic started but I found out last night that I tested positive for COVID19Ill be stepping away from covering OKState for my writing and radio jobs while I recover,b'JosephDFazio',"b'Boston, MA/Stillwater, OK'",.,keywords
11/13/2020,He says hospitals are having to manage the COVID19 case load with their regular case load and he doesnt want either one to suffer when it comes to quality of care,b'ClaireKreuz_4',"b'Little Rock, AR'",.,keywords
11/13/2020,I want to see OWHnews cover the whole front page of the Sunday paper and every subsequent page needed with every face of a Nebraskan that has died from COVId19 No more numbers Faces Make our community see them,b'micahyost',b'Omaha',.,keywords
11/13/2020,President realDonaldTrump you once said potential without performance doesnt work so please sir do whats needed and keep America safe and address the COVID19 crisis happening now along with sharing power and intelligence briefings with JoeBiden GOD Is With You,b'queenbess001',"b'Houston, TX (SWAT) !'",.,keywords
11/13/2020,BREAKING As Arkansas continues to see sharp increases in COVID cases Gov Asa Hutchinson announced the creation of the Gov COVID19 Winter Task Force to look at hospital capacity and coordinate support In the last 24 hours over 2000 new cases have been confirmed KSLA,b'CWatkinsNews',"b'Shreveport, LA'",.,keywords
11/13/2020,Slowing putting together a World Class Insurance Professional Team Graceful for the opportunity to serve our community 2020 has been great to my office in the midst of Covid19 but 2021 is about to be bigger and better Major growth coming soon WeAreFarmers ComeSeeUs,b'WareInsAgency',b'',.,keywords
11/13/2020,I believe Greys Anatomy did a great job of capturing both the human and workplace trauma concerning COVID19 One strong commonality I observed from both episodes is the lack of preparation for the pandemics intensity GreysABC GreysAnatomySeason17 AcademicTwitter Science,b'iamsju82',"b'Austin, TX'",.,keywords
11/13/2020,BREAKING 2 tier 1 members of the SienaMBB team have tested positive for COVID19 In accordance the team has paused all activities and the individuals are in quarantine This would have to put the scheduled start of the season in jeopardy SPECNewsAlbany,b'JesseMacTV',"b'Albany, NY'",.,keywords
11/13/2020,President realDonaldTrump you often say that your administration is making America Great Again then please Mr President address the COVID19 crisis and youre still the president please allow JoeBiden to be brief on the intelligence thats needed to keep America safe,b'queenbess001',"b'Houston, TX (SWAT) !'",.,keywords
11/13/2020,Yesterday we had 4 confirmed cases of COVID192 males one in 50s and one in 10s along with 2 females one in 40s and one in 10s Today we have 7 confirmed cases 4 males two in 10s one in 30s and one in 40s along with 3 females one in 10s one in 20s and one in 40s,b'HaddonfieldNews',"b'Haddonfield, NJ'",.,keywords
11/13/2020,New storyline emerges on the eve of SpaceX Crew1 launch does elonmusk have Covid And if diagnosed will Elon not travel to NASAKennedy like he usually does for major missions news6wkmg,b'News6James',"b'Cape Canaveral, FL'",.,keywords
11/13/2020,Leaking who tested positive for COVID19 without their consent is bad Leakingreporting who the starting QB is on game day is fine from a journalistic POV if you feel the information is credible and youve done your source checking I think we should take a deep breath,b'JakeElman97',"b'Delray Beach, FL'",.,keywords
11/13/2020,Its now time for everyones least anticipated part of the day My unqualified unwarranted and unsolicited score predictionAlabama 0LSU 0COVID 19,b'SpurrFM',"b'Tuscaloosa, AL'",.,keywords
11/13/2020,ArmyWPFootball Army is now benefactor of COVID19 with postponement of Coastal Carina game allowing for ESPN2 coverage and wider audience Beat Tulane,b'DouglasCarr3',"b'Newport News, VA'",.,keywords
11/13/2020,We are building back COVID19 try to destroy us with a pandemic but we will rise above all things To a New and Better America in the days to come If you care about America and you care about people you have to do it together better,b'Steeler_Cowgirl',"b'Pennsylvania, USA'",.,keywords
11/13/2020,This is awesome And to think the first ever woman GM in any major sport in North America was hired during the COVID19 pandemic Phillies How is it possible lol KimNgMakesHistory MLB,b'TimPhi80',"b'Virginia, USA'",.,keywords
11/13/2020,One smallish wedding has been linked to 177 Covid19 cases and 7 deaths,b'CSantucciPhoto',"b'Astoria, Queens'",.,keywords
11/13/2020,Always a pleasure chatting w my friend condo29 about nextgenatl and the opportunity gap facing Atlanta youth and families Much love and thank you wsbtv,b'PhilOlaleye',"b'Atlanta, GA'",.,keywords
11/13/2020,CNNTonight donlemon SHAMEFUL No conern for the earths population diagnosed and trying to stay alive from COVID 19 There is no caring for those suffering,b'mrdouglashayes',b'',.,keywords
11/13/2020,It is good marijuana smugglers are getting out of prison finally years into the legalization era but sure is dumb and bad it took COVID19 to set weed sellers sentenced to 60 years free,b'cbloggy',"b'deblasioville, new cuomo'",.,keywords
11/13/2020,2020 has been a year of change With the onset of COVID19 we had to reimagine what a global education looks like Borders closed planes landed and the world seemed to pause But through the uncertainty all of us at The Center for Global Engagement have been able to take,b'TCNJAbroad',"b'Ewing, NJ, USA'",.,keywords
11/13/2020,ASUCal canceled ASU reports a number of positive COVID19 cases among players and coaches including head coach Herm Edwards Edwards in a statement I want to say that Lia the girls and I are fine and I will be back quicker than you can say Forks Up,b'brettkurland',"b'Phoenix, AZ'",.,keywords
11/13/2020,AdvocateHockey The state of Maine feels college and pro teamsleagues can handle testing better than the rest of amateur hockey I know I have seen the USPHLs covid19 protocols But I know here in Maine UMaine and the Maine Mariners still may not play for other reasons 12,b'jrhockeywriter',b'Lewiston',.,keywords
11/13/2020,Or go across the border to Wisconsin where the infection rate is 3x higher the hospitals are full and the Republican legislature mandates that no mediation take place,b'DoodyGiuliani1',"b'Chicago, IL'",.,keywords
11/13/2020,ThomasEWoods Learned ignoramuses abound and are trying to lead the governments response to this Covid19,b'Robert_E_Lehman',b'Virginia - USA',.,keywords
11/13/2020,Tested positive for Covid19 and now the Suddenlink internet goes out WHAT AM I SUPPOSE TO DO Lol,b'JustinA_Johnson',"b'Lake Charles, LA'",.,keywords
11/13/2020,My cousin live in Florida and he has the COVID19,b'BillTruthfinder',b'United States',.,keywords
11/13/2020,AOC Omg AOC I pray for all those dealing with Covid19 and I pray you are staying safe,b'haverman21',b'',.,keywords
11/13/2020,This administration continues to not give a fuck about Americans and JoeBiden isnt letting it stop him from working for us already YoureFiredTrump,b'WomynRD',"b'New Castle, PA'",.,keywords
11/13/2020,realDonaldTrump Youre done Step aside and let the adults step in to save the country from this COVID19 tragedy you causedGo away,b'TheMarco',"b'Milpitas, CA'",.,keywords
11/13/2020,So much for the claims that pac12 was going to be superior in its COVID19 testing and tracing annkillion MercPurdy RJAbeytia sigh,b'TheScottLove',"b'California, USA'",.,keywords
11/13/2020,Donald tRump is more worried about the vote spread and the Dow Jones spread than the spread of Covid19,b'HormanMichael',"b'Renton, WA'",.,keywords
11/13/2020,SuperSpreader patientzero helping to spread Covid19 everywhere he goes All those campaign rallies and stops where masks were few and far between pandemic numbers rising TrumpKnewAndDidNothing,b'cincygreghoodin',b'Cincinnati Ohio',.,keywords
11/13/2020,michelew561 FelinaBlanc chrislhayes Exactly its like they heard someone talk about covid 19 once but that was a really long time ago and its long over with now it never crosses their heat fried charred minds now,b'indigentdesign',b'Florida USA',.,keywords
11/13/2020,There is a concerning uptick of COVID19 cases in nola that goes beyond university and Halloween clustersTreat everyone you interact with outside of your household as if they have covid MaskupSocial Distance Wash your hands Please adhere to all guidelines,b'nolahealthdept',"b'New Orleans, LA'",.,keywords
11/13/2020,Excellent overview of Covid19 and pandemics more broadly NAChristakis SamHarrisOrg,b'sspencer_smb',b'nyc',.,keywords
11/13/2020,Check out the link for information pertaining to COVID19 and district operations in the Lockland Local School District PantherPride OnTheRise,b'LocklandLocal',"b'Cincinnati, OH'",.,keywords
11/13/2020,Open SmartNews and read More than 130 Secret Service agents in Covid19 quarantine report says here To read it on the web tap here,b'GRevmgbrown4',"b'Washington, DC.'",.,keywords
11/13/2020,Dont miss out on this virtual conversation with 1st time author aBarbara J Bell and our very own KA Simpson as they discuss living at the intersection of Black Lives Matter and COVID19 as well as giving a masters class in telling your own story,b'blackoutmag1',"b'Cincinnati, OH'",.,keywords
11/13/2020,Were continuing to host monthly town halls to answer questions and concerns during this unprecedented time Todays focus will be on health wellness and COVID19Ask questions ahead of time RSVP UCIGradLife UCIPostdocs,b'UCIrvineGD',"b'Irvine, CA'",.,keywords
11/13/2020,Morning blessings allits FridayStay Safe wear your mask wash your hands and continue practicing social distancing Covid19 is real not make believe so take it serious and practice safety daily,b'KarlaMonay',"b'Chicago, IL'",.,keywords
11/13/2020,chrislhayes Hence the need for supporting businesses directly and ensuring they can get the cash flow to pay employees and the owners for next few months while lockdowns are in effect to eradicate Covid 19 this is the way,b'mavshomer',"b'Dallas, Texas'",.,keywords
11/13/2020,NPRHealth some postCOVID19 patients describe sleep problems and distressing dreams Like waking up and feeling like youre back into the hospital Waking up remembering really difficult aspects of having COVID where you felt like you couldnt breathe MedTwitter physicians COVID,b'CFCCovid',"b'New York, NY'",.,keywords
11/13/2020,And here we have a wild Elon Musk floating the idea that Covid19 tests are a way for the medical industry to make moneySigh,b'KrisSiegel',"b'Bay Area, CA'",.,keywords
11/13/2020,Data includes 159 new positive coronavirus COVID19 cases bringing the Districts overall positive case total to 18666 and no additional COVID19 related deaths PR Coronavirus Data for November 12 2020,b'TheAdvoc8te',"b'Washington, DC'",.,keywords
11/13/2020,Opinion now that we know The Virus attacks the human testicular area you think there might be some better behavior and more funding to help stop Covid 19 WearAMaskStayHome SaveLives,b'KristenesTweets',b'The City By the Lake! Chicago!',.,keywords
11/13/2020,Hey JoeBiden host the inauguration in the Oval Office and then when you beat COVID19 next spring throw the largest Fourth of July celebration the world has ever seen,b'aaroncgarrett',"b'Salt Lake City, Utah'",.,keywords
11/13/2020,As cases across the country spike to new highs it is now undeniable that we are seeing the rise of a 2nd wave in NYC but its outcome is not inevitable Our new report discusses how to learn from NYs mistakes and be proactive to save livesRead more,b'nycpa',"b'New York, NY'",.,keywords
11/13/2020,RightOfLeftTX HugAJackass davidharsanyi Well done And obviously Trump today isnt the genocidal Hitler of Nov 38 his failures in covid19 noted If anything Trump today is more akin to the inept amp insecure bully Kaiser Wilhelm II pre WWI put we agree with your comment on value of obscure analogies,b'JJSchaible',"b""It's pronounced San De-ahh-go""",.,keywords
